route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
N,8,8_13330642,"LITEWSKA",1,838674,4,2,838674
N,8,8_13330644,"LITEWSKA",1,838674,4,2,838674
N,8,8_13330646,"LITEWSKA",1,838674,4,2,838674
N,8,8_13330648,"LITEWSKA",1,838674,4,2,838674
N,8,8_13330661,"LITEWSKA",1,838674,6,2,838674
N,8,8_13330671,"LITEWSKA",1,838674,10,2,838674
N,8,8_13330673,"LITEWSKA",1,838674,10,2,838674
N,8,8_13330675,"LITEWSKA",1,838674,10,2,838674
N,8,8_13330677,"LITEWSKA",1,838674,10,2,838674
N,8,8_13330683,"LITEWSKA",1,838674,13,2,838674
N,8,8_13330687,"LITEWSKA",1,838674,13,2,838674
N,8,8_13330693,"LITEWSKA",1,838674,13,2,838674
N,8,8_13330695,"LITEWSKA",1,838674,13,2,838674
N,8,8_13330697,"LITEWSKA",1,838674,13,2,838674
N,8,8_13330703,"LITEWSKA",1,838674,14,2,838674
N,8,8_13330709,"LITEWSKA",1,838674,14,2,838674
N,8,8_13330711,"LITEWSKA",1,838674,14,2,838674
N,8,8_13330713,"LITEWSKA",1,838674,14,2,838674
N,8,8_13330715,"LITEWSKA",1,838674,14,2,838674
N,8,8_13330719,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330723,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330727,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330729,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330731,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330733,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330735,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330737,"LITEWSKA",1,838674,15,2,838674
N,8,8_13330741,"LITEWSKA",1,838674,16,2,838674
N,8,8_13330745,"LITEWSKA",1,838674,16,2,838674
N,8,8_13330749,"LITEWSKA",1,838674,16,2,838674
N,8,8_13330751,"LITEWSKA",1,838674,16,2,838674
N,8,8_13330753,"LITEWSKA",1,838674,16,2,838674
N,8,8_13330755,"LITEWSKA",1,838674,16,2,838674
N,8,8_13330760,"LITEWSKA",1,838674,17,2,838674
N,8,8_13330762,"LITEWSKA",1,838674,17,2,838674
N,8,8_13330764,"LITEWSKA",1,838674,17,2,838674
N,8,8_13330775,"LITEWSKA",1,838674,31,2,838674
N,8,8_13330777,"LITEWSKA",1,838674,31,2,838674
N,8,8_13330779,"LITEWSKA",1,838674,31,2,838674
N,8,8_13330781,"LITEWSKA",1,838674,31,2,838674
N,8,8_13330783,"LITEWSKA",1,838674,31,2,838674
N,8,8_13330790,"LITEWSKA",1,838674,42,2,838674
N,8,8_13328617,"PETRUSEWICZA",0,838675,1,2,838675
N,8,8_13328619,"PETRUSEWICZA",0,838675,1,2,838675
N,8,8_13328621,"PETRUSEWICZA",0,838675,1,2,838675
N,8,8_13328642,"PETRUSEWICZA",0,838675,2,2,838675
N,8,8_13328644,"PETRUSEWICZA",0,838675,2,2,838675
N,8,8_13328646,"PETRUSEWICZA",0,838675,2,2,838675
N,8,8_13328704,"PETRUSEWICZA",0,838675,12,2,838675
N,8,8_13329838,"PETRUSEWICZA",0,838675,24,2,838675
N,8,8_13330022,"PETRUSEWICZA",0,838675,26,2,838675
N,8,8_13330614,"PETRUSEWICZA",0,838675,3,2,838675
N,8,8_13330616,"PETRUSEWICZA",0,838675,3,2,838675
N,8,8_13330618,"PETRUSEWICZA",0,838675,3,2,838675
N,8,8_13330620,"PETRUSEWICZA",0,838675,3,2,838675
N,8,8_13330622,"PETRUSEWICZA",0,838675,3,2,838675
N,8,8_13330624,"PETRUSEWICZA",0,838675,3,2,838675
N,8,8_13330626,"PETRUSEWICZA",0,838675,3,2,838675
N,8,8_13330633,"PETRUSEWICZA",0,838675,4,2,838675
N,8,8_13330637,"PETRUSEWICZA",0,838675,4,2,838675
N,8,8_13330639,"PETRUSEWICZA",0,838675,4,2,838675
N,8,8_13330641,"PETRUSEWICZA",0,838675,4,2,838675
N,8,8_13330643,"PETRUSEWICZA",0,838675,4,2,838675
N,8,8_13330645,"PETRUSEWICZA",0,838675,4,2,838675
N,8,8_13330647,"PETRUSEWICZA",0,838675,4,2,838675
N,8,8_13330651,"PETRUSEWICZA",0,838675,5,2,838675
N,8,8_13330655,"PETRUSEWICZA",0,838675,5,2,838675
N,8,8_13330660,"PETRUSEWICZA",0,838675,6,2,838675
N,8,8_13330666,"PETRUSEWICZA",0,838675,10,2,838675
N,8,8_13330670,"PETRUSEWICZA",0,838675,10,2,838675
N,8,8_13330672,"PETRUSEWICZA",0,838675,10,2,838675
N,8,8_13330674,"PETRUSEWICZA",0,838675,10,2,838675
N,8,8_13330676,"PETRUSEWICZA",0,838675,10,2,838675
N,8,8_13330682,"PETRUSEWICZA",0,838675,13,2,838675
N,8,8_13330686,"PETRUSEWICZA",0,838675,13,2,838675
N,8,8_13330688,"PETRUSEWICZA",0,838675,13,2,838675
N,8,8_13330690,"PETRUSEWICZA",0,838675,13,2,838675
N,8,8_13330692,"PETRUSEWICZA",0,838675,13,2,838675
N,8,8_13330694,"PETRUSEWICZA",0,838675,13,2,838675
N,8,8_13330696,"PETRUSEWICZA",0,838675,13,2,838675
N,8,8_13330700,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330702,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330704,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330708,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330710,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330712,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330714,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330716,"PETRUSEWICZA",0,838675,14,2,838675
N,8,8_13330722,"PETRUSEWICZA",0,838675,15,2,838675
N,8,8_13330726,"PETRUSEWICZA",0,838675,15,2,838675
N,8,8_13330728,"PETRUSEWICZA",0,838675,15,2,838675
N,8,8_13330730,"PETRUSEWICZA",0,838675,15,2,838675
N,8,8_13330732,"PETRUSEWICZA",0,838675,15,2,838675
N,8,8_13330734,"PETRUSEWICZA",0,838675,15,2,838675
N,8,8_13330736,"PETRUSEWICZA",0,838675,15,2,838675
N,8,8_13330740,"PETRUSEWICZA",0,838675,16,2,838675
N,8,8_13330744,"PETRUSEWICZA",0,838675,16,2,838675
N,8,8_13330746,"PETRUSEWICZA",0,838675,16,2,838675
N,8,8_13330748,"PETRUSEWICZA",0,838675,16,2,838675
N,8,8_13330750,"PETRUSEWICZA",0,838675,16,2,838675
N,8,8_13330752,"PETRUSEWICZA",0,838675,16,2,838675
N,8,8_13330754,"PETRUSEWICZA",0,838675,16,2,838675
N,8,8_13330759,"PETRUSEWICZA",0,838675,17,2,838675
N,8,8_13330761,"PETRUSEWICZA",0,838675,17,2,838675
N,8,8_13330763,"PETRUSEWICZA",0,838675,17,2,838675
N,8,8_13330765,"PETRUSEWICZA",0,838675,17,2,838675
N,8,8_13330776,"PETRUSEWICZA",0,838675,31,2,838675
N,8,8_13330778,"PETRUSEWICZA",0,838675,31,2,838675
N,8,8_13330780,"PETRUSEWICZA",0,838675,31,2,838675
N,8,8_13330782,"PETRUSEWICZA",0,838675,31,2,838675
N,8,8_13330793,"PETRUSEWICZA",0,838675,42,2,838675
N,8,8_13330795,"PETRUSEWICZA",0,838675,42,2,838675
N,8,8_13328622,"LITEWSKA",1,838715,1,2,838715
N,8,8_13328643,"LITEWSKA",1,838715,2,2,838715
N,8,8_13328647,"LITEWSKA",1,838715,2,2,838715
N,8,8_13328690,"LITEWSKA",1,838715,9,2,838715
N,8,8_13328695,"LITEWSKA",1,838715,11,2,838715
N,8,8_13330619,"LITEWSKA",1,838715,3,2,838715
N,8,8_13330621,"LITEWSKA",1,838715,3,2,838715
N,8,8_13330630,"LITEWSKA",1,838715,4,2,838715
N,8,8_13330652,"LITEWSKA",1,838715,5,2,838715
N,8,8_13330667,"LITEWSKA",1,838715,10,2,838715
N,8,8_13330689,"LITEWSKA",1,838715,13,2,838715
N,8,8_13330691,"LITEWSKA",1,838715,13,2,838715
N,8,8_13330701,"LITEWSKA",1,838715,14,2,838715
N,8,8_13330705,"LITEWSKA",1,838715,14,2,838715
N,8,8_13330747,"LITEWSKA",1,838715,16,2,838715
N,8,8_13330766,"LITEWSKA",1,838715,17,2,838715
N,8,8_13330794,"LITEWSKA",1,838715,42,2,838715
N,8,8_13330068,"PETRUSEWICZA",0,838716,22,1,838716
N,8,8_13328689,"PETRUSEWICZA",0,838717,9,2,838717
N,8,8_13328694,"PETRUSEWICZA",0,838717,11,2,838717
N,8,8_13328706,"PETRUSEWICZA",0,838717,19,2,838717
N,8,8_13330629,"PETRUSEWICZA",0,838717,4,2,838717
N,8,8_13330718,"PETRUSEWICZA",0,838717,15,2,838717
N,8,8_13330774,"PETRUSEWICZA",0,838717,31,2,838717
N,8,8_13328705,"Zajezdnia Obornicka",1,838719,12,2,838719
N,8,8_13330656,"Zajezdnia Obornicka",1,838719,5,2,838719
N,8,8_13330717,"Zajezdnia Obornicka",1,838719,14,2,838719
N,8,8_13330796,"Zajezdnia Obornicka",1,838719,42,2,838719
1,3,3_13309513,"POŚWIĘTNE",1,827234,20,146,827234
1,3,3_13309591,"POŚWIĘTNE",1,827234,24,146,827234
1,3,3_13309612,"POŚWIĘTNE",1,827234,25,146,827234
1,3,3_13309155,"POŚWIĘTNE",1,836326,1,92,836326
1,3,3_13309175,"POŚWIĘTNE",1,836326,2,92,836326
1,3,3_13309195,"POŚWIĘTNE",1,836326,3,92,836326
1,3,3_13309215,"POŚWIĘTNE",1,836326,4,146,836326
1,3,3_13309236,"POŚWIĘTNE",1,836326,5,146,836326
1,3,3_13309255,"POŚWIĘTNE",1,836326,6,146,836326
1,3,3_13309263,"POŚWIĘTNE",1,836326,7,146,836326
1,3,3_13309265,"POŚWIĘTNE",1,836326,7,146,836326
1,3,3_13309277,"POŚWIĘTNE",1,836326,7,146,836326
1,3,3_13309285,"POŚWIĘTNE",1,836326,8,92,836326
1,3,3_13309306,"POŚWIĘTNE",1,836326,9,145,836326
1,3,3_13309316,"POŚWIĘTNE",1,836326,9,145,836326
1,3,3_13309327,"POŚWIĘTNE",1,836326,10,93,836326
1,3,3_13309337,"POŚWIĘTNE",1,836326,10,93,836326
1,3,3_13309345,"POŚWIĘTNE",1,836326,11,145,836326
1,3,3_13309355,"POŚWIĘTNE",1,836326,11,145,836326
1,3,3_13309368,"POŚWIĘTNE",1,836326,12,96,836326
1,3,3_13309380,"POŚWIĘTNE",1,836326,13,93,836326
1,3,3_13309387,"POŚWIĘTNE",1,836326,13,93,836326
1,3,3_13309406,"POŚWIĘTNE",1,836326,14,93,836326
1,3,3_13309421,"POŚWIĘTNE",1,836326,15,92,836326
1,3,3_13309426,"POŚWIĘTNE",1,836326,15,92,836326
1,3,3_13309441,"POŚWIĘTNE",1,836326,16,93,836326
1,3,3_13309466,"POŚWIĘTNE",1,836326,17,92,836326
1,3,3_13309489,"POŚWIĘTNE",1,836326,18,93,836326
1,3,3_13309499,"POŚWIĘTNE",1,836326,19,92,836326
1,3,3_13309509,"POŚWIĘTNE",1,836326,19,92,836326
1,3,3_13309515,"POŚWIĘTNE",1,836326,20,146,836326
1,3,3_13309530,"POŚWIĘTNE",1,836326,20,146,836326
1,3,3_13309541,"POŚWIĘTNE",1,836326,21,146,836326
1,3,3_13309562,"POŚWIĘTNE",1,836326,22,93,836326
1,3,3_13309567,"POŚWIĘTNE",1,836326,22,93,836326
1,3,3_13309581,"POŚWIĘTNE",1,836326,23,93,836326
1,3,3_13309593,"POŚWIĘTNE",1,836326,24,146,836326
1,3,3_13309595,"POŚWIĘTNE",1,836326,24,146,836326
1,3,3_13309609,"POŚWIĘTNE",1,836326,24,146,836326
1,3,3_13309614,"POŚWIĘTNE",1,836326,25,146,836326
1,3,3_13309616,"POŚWIĘTNE",1,836326,25,146,836326
1,3,3_13309636,"POŚWIĘTNE",1,836326,26,147,836326
1,3,3_13309658,"POŚWIĘTNE",1,836326,27,146,836326
1,3,3_13309675,"POŚWIĘTNE",1,836326,28,145,836326
1,3,3_13309694,"POŚWIĘTNE",1,836326,29,93,836326
1,3,3_13309719,"POŚWIĘTNE",1,836326,30,145,836326
1,3,3_13309739,"POŚWIĘTNE",1,836326,31,145,836326
1,3,3_13309759,"POŚWIĘTNE",1,836326,32,145,836326
1,3,3_13309776,"POŚWIĘTNE",1,836326,33,92,836326
1,3,3_13309786,"POŚWIĘTNE",1,836326,33,92,836326
1,3,3_13309795,"POŚWIĘTNE",1,836326,34,92,836326
1,3,3_13309805,"POŚWIĘTNE",1,836326,34,92,836326
1,3,3_13309813,"POŚWIĘTNE",1,836326,35,145,836326
1,3,3_13309834,"POŚWIĘTNE",1,836326,36,93,836326
1,3,3_13309856,"POŚWIĘTNE",1,836326,37,92,836326
1,3,3_13309670,"Zajezdnia OŁBIN",1,836343,27,146,836343
1,3,3_13309262,"BISKUPIN",0,836344,7,146,836344
1,3,3_13309146,"BISKUPIN",0,839386,1,92,839386
1,3,3_13309156,"BISKUPIN",0,839386,1,92,839386
1,3,3_13309166,"BISKUPIN",0,839386,2,92,839386
1,3,3_13309176,"BISKUPIN",0,839386,2,92,839386
1,3,3_13309186,"BISKUPIN",0,839386,3,92,839386
1,3,3_13309196,"BISKUPIN",0,839386,3,92,839386
1,3,3_13309206,"BISKUPIN",0,839386,4,146,839386
1,3,3_13309216,"BISKUPIN",0,839386,4,146,839386
1,3,3_13309227,"BISKUPIN",0,839386,5,146,839386
1,3,3_13309237,"BISKUPIN",0,839386,5,146,839386
1,3,3_13309246,"BISKUPIN",0,839386,6,146,839386
1,3,3_13309258,"BISKUPIN",0,839386,6,146,839386
1,3,3_13309264,"BISKUPIN",0,839386,7,146,839386
1,3,3_13309268,"BISKUPIN",0,839386,7,146,839386
1,3,3_13309278,"BISKUPIN",0,839386,7,146,839386
1,3,3_13309288,"BISKUPIN",0,839386,8,92,839386
1,3,3_13309307,"BISKUPIN",0,839386,9,145,839386
1,3,3_13309319,"BISKUPIN",0,839386,9,145,839386
1,3,3_13309328,"BISKUPIN",0,839386,10,93,839386
1,3,3_13309346,"BISKUPIN",0,839386,11,145,839386
1,3,3_13309369,"BISKUPIN",0,839386,12,96,839386
1,3,3_13309383,"BISKUPIN",0,839386,13,93,839386
1,3,3_13309388,"BISKUPIN",0,839386,13,93,839386
1,3,3_13309407,"BISKUPIN",0,839386,14,93,839386
1,3,3_13309422,"BISKUPIN",0,839386,15,92,839386
1,3,3_13309427,"BISKUPIN",0,839386,15,92,839386
1,3,3_13309452,"BISKUPIN",0,839386,16,93,839386
1,3,3_13309467,"BISKUPIN",0,839386,17,92,839386
1,3,3_13309500,"BISKUPIN",0,839386,19,92,839386
1,3,3_13309514,"BISKUPIN",0,839386,20,146,839386
1,3,3_13309516,"BISKUPIN",0,839386,20,146,839386
1,3,3_13309542,"BISKUPIN",0,839386,21,146,839386
1,3,3_13309563,"BISKUPIN",0,839386,22,93,839386
1,3,3_13309568,"BISKUPIN",0,839386,22,93,839386
1,3,3_13309582,"BISKUPIN",0,839386,23,93,839386
1,3,3_13309592,"BISKUPIN",0,839386,24,146,839386
1,3,3_13309594,"BISKUPIN",0,839386,24,146,839386
1,3,3_13309600,"BISKUPIN",0,839386,24,146,839386
1,3,3_13309613,"BISKUPIN",0,839386,25,146,839386
1,3,3_13309615,"BISKUPIN",0,839386,25,146,839386
1,3,3_13309629,"BISKUPIN",0,839386,25,146,839386
1,3,3_13309649,"BISKUPIN",0,839386,26,147,839386
1,3,3_13309661,"BISKUPIN",0,839386,27,146,839386
1,3,3_13309686,"BISKUPIN",0,839386,28,145,839386
1,3,3_13309720,"BISKUPIN",0,839386,30,145,839386
1,3,3_13309740,"BISKUPIN",0,839386,31,145,839386
1,3,3_13309760,"BISKUPIN",0,839386,32,145,839386
1,3,3_13309777,"BISKUPIN",0,839386,33,92,839386
1,3,3_13309796,"BISKUPIN",0,839386,34,92,839386
1,3,3_13309822,"BISKUPIN",0,839386,35,145,839386
1,3,3_13309835,"BISKUPIN",0,839386,36,93,839386
1,3,3_13309857,"BISKUPIN",0,839386,37,92,839386
1,3,3_13311490,"BISKUPIN",0,839386,5,93,839386
1,4,4_13311879,"POŚWIĘTNE",1,836326,1,92,836326
1,4,4_13311899,"POŚWIĘTNE",1,836326,2,92,836326
1,4,4_13311919,"POŚWIĘTNE",1,836326,3,92,836326
1,4,4_13311939,"POŚWIĘTNE",1,836326,4,146,836326
1,4,4_13311960,"POŚWIĘTNE",1,836326,5,146,836326
1,4,4_13311979,"POŚWIĘTNE",1,836326,6,146,836326
1,4,4_13311998,"POŚWIĘTNE",1,836326,7,146,836326
1,4,4_13312006,"POŚWIĘTNE",1,836326,8,92,836326
1,4,4_13312027,"POŚWIĘTNE",1,836326,9,145,836326
1,4,4_13312037,"POŚWIĘTNE",1,836326,9,145,836326
1,4,4_13312048,"POŚWIĘTNE",1,836326,10,93,836326
1,4,4_13312058,"POŚWIĘTNE",1,836326,10,93,836326
1,4,4_13312066,"POŚWIĘTNE",1,836326,11,145,836326
1,4,4_13312076,"POŚWIĘTNE",1,836326,11,145,836326
1,4,4_13312089,"POŚWIĘTNE",1,836326,12,96,836326
1,4,4_13312101,"POŚWIĘTNE",1,836326,13,93,836326
1,4,4_13312108,"POŚWIĘTNE",1,836326,13,93,836326
1,4,4_13312127,"POŚWIĘTNE",1,836326,14,93,836326
1,4,4_13312142,"POŚWIĘTNE",1,836326,15,92,836326
1,4,4_13312147,"POŚWIĘTNE",1,836326,15,92,836326
1,4,4_13312162,"POŚWIĘTNE",1,836326,16,93,836326
1,4,4_13312187,"POŚWIĘTNE",1,836326,17,92,836326
1,4,4_13312210,"POŚWIĘTNE",1,836326,18,93,836326
1,4,4_13312220,"POŚWIĘTNE",1,836326,19,92,836326
1,4,4_13312230,"POŚWIĘTNE",1,836326,19,92,836326
1,4,4_13312248,"POŚWIĘTNE",1,836326,20,146,836326
1,4,4_13312259,"POŚWIĘTNE",1,836326,21,146,836326
1,4,4_13312280,"POŚWIĘTNE",1,836326,22,93,836326
1,4,4_13312285,"POŚWIĘTNE",1,836326,22,93,836326
1,4,4_13312299,"POŚWIĘTNE",1,836326,23,93,836326
1,4,4_13312310,"POŚWIĘTNE",1,836326,24,146,836326
1,4,4_13312324,"POŚWIĘTNE",1,836326,24,146,836326
1,4,4_13312328,"POŚWIĘTNE",1,836326,25,146,836326
1,4,4_13312348,"POŚWIĘTNE",1,836326,26,147,836326
1,4,4_13312370,"POŚWIĘTNE",1,836326,27,146,836326
1,4,4_13312387,"POŚWIĘTNE",1,836326,28,145,836326
1,4,4_13312406,"POŚWIĘTNE",1,836326,29,93,836326
1,4,4_13312431,"POŚWIĘTNE",1,836326,30,145,836326
1,4,4_13312451,"POŚWIĘTNE",1,836326,31,145,836326
1,4,4_13312471,"POŚWIĘTNE",1,836326,32,145,836326
1,4,4_13312488,"POŚWIĘTNE",1,836326,33,92,836326
1,4,4_13312498,"POŚWIĘTNE",1,836326,33,92,836326
1,4,4_13312507,"POŚWIĘTNE",1,836326,34,92,836326
1,4,4_13312517,"POŚWIĘTNE",1,836326,34,92,836326
1,4,4_13312525,"POŚWIĘTNE",1,836326,35,145,836326
1,4,4_13312546,"POŚWIĘTNE",1,836326,36,93,836326
1,4,4_13312568,"POŚWIĘTNE",1,836326,37,92,836326
1,4,4_13312382,"Zajezdnia OŁBIN",1,836343,27,146,836343
1,4,4_13312234,"BISKUPIN",0,836344,20,146,836344
1,4,4_13312309,"BISKUPIN",0,836344,24,146,836344
1,4,4_13312327,"BISKUPIN",0,836344,25,146,836344
1,4,4_13311870,"BISKUPIN",0,839386,1,92,839386
1,4,4_13311880,"BISKUPIN",0,839386,1,92,839386
1,4,4_13311890,"BISKUPIN",0,839386,2,92,839386
1,4,4_13311900,"BISKUPIN",0,839386,2,92,839386
1,4,4_13311910,"BISKUPIN",0,839386,3,92,839386
1,4,4_13311920,"BISKUPIN",0,839386,3,92,839386
1,4,4_13311930,"BISKUPIN",0,839386,4,146,839386
1,4,4_13311940,"BISKUPIN",0,839386,4,146,839386
1,4,4_13311951,"BISKUPIN",0,839386,5,146,839386
1,4,4_13311961,"BISKUPIN",0,839386,5,146,839386
1,4,4_13311970,"BISKUPIN",0,839386,6,146,839386
1,4,4_13311982,"BISKUPIN",0,839386,6,146,839386
1,4,4_13311989,"BISKUPIN",0,839386,7,146,839386
1,4,4_13311999,"BISKUPIN",0,839386,7,146,839386
1,4,4_13312009,"BISKUPIN",0,839386,8,92,839386
1,4,4_13312028,"BISKUPIN",0,839386,9,145,839386
1,4,4_13312040,"BISKUPIN",0,839386,9,145,839386
1,4,4_13312049,"BISKUPIN",0,839386,10,93,839386
1,4,4_13312067,"BISKUPIN",0,839386,11,145,839386
1,4,4_13312090,"BISKUPIN",0,839386,12,96,839386
1,4,4_13312104,"BISKUPIN",0,839386,13,93,839386
1,4,4_13312109,"BISKUPIN",0,839386,13,93,839386
1,4,4_13312128,"BISKUPIN",0,839386,14,93,839386
1,4,4_13312143,"BISKUPIN",0,839386,15,92,839386
1,4,4_13312148,"BISKUPIN",0,839386,15,92,839386
1,4,4_13312173,"BISKUPIN",0,839386,16,93,839386
1,4,4_13312188,"BISKUPIN",0,839386,17,92,839386
1,4,4_13312221,"BISKUPIN",0,839386,19,92,839386
1,4,4_13312260,"BISKUPIN",0,839386,21,146,839386
1,4,4_13312281,"BISKUPIN",0,839386,22,93,839386
1,4,4_13312286,"BISKUPIN",0,839386,22,93,839386
1,4,4_13312300,"BISKUPIN",0,839386,23,93,839386
1,4,4_13312315,"BISKUPIN",0,839386,24,146,839386
1,4,4_13312341,"BISKUPIN",0,839386,25,146,839386
1,4,4_13312361,"BISKUPIN",0,839386,26,147,839386
1,4,4_13312373,"BISKUPIN",0,839386,27,146,839386
1,4,4_13312398,"BISKUPIN",0,839386,28,145,839386
1,4,4_13312432,"BISKUPIN",0,839386,30,145,839386
1,4,4_13312452,"BISKUPIN",0,839386,31,145,839386
1,4,4_13312472,"BISKUPIN",0,839386,32,145,839386
1,4,4_13312489,"BISKUPIN",0,839386,33,92,839386
1,4,4_13312508,"BISKUPIN",0,839386,34,92,839386
1,4,4_13312534,"BISKUPIN",0,839386,35,145,839386
1,4,4_13312547,"BISKUPIN",0,839386,36,93,839386
1,4,4_13312569,"BISKUPIN",0,839386,37,92,839386
1,4,4_13314192,"BISKUPIN",0,839386,5,93,839386
1,6,6_13314607,"POŚWIĘTNE",1,827234,3,141,827234
1,6,6_13314683,"POŚWIĘTNE",1,827234,7,141,827234
1,6,6_13314703,"POŚWIĘTNE",1,827234,8,141,827234
1,6,6_13314570,"POŚWIĘTNE",1,836326,1,141,836326
1,6,6_13314574,"POŚWIĘTNE",1,836326,1,141,836326
1,6,6_13314592,"POŚWIĘTNE",1,836326,2,145,836326
1,6,6_13314596,"POŚWIĘTNE",1,836326,2,145,836326
1,6,6_13314609,"POŚWIĘTNE",1,836326,3,141,836326
1,6,6_13314628,"POŚWIĘTNE",1,836326,4,146,836326
1,6,6_13314630,"POŚWIĘTNE",1,836326,4,146,836326
1,6,6_13314634,"POŚWIĘTNE",1,836326,4,146,836326
1,6,6_13314645,"POŚWIĘTNE",1,836326,5,141,836326
1,6,6_13314649,"POŚWIĘTNE",1,836326,5,141,836326
1,6,6_13314666,"POŚWIĘTNE",1,836326,6,92,836326
1,6,6_13314687,"POŚWIĘTNE",1,836326,7,141,836326
1,6,6_13314707,"POŚWIĘTNE",1,836326,8,141,836326
1,6,6_13314721,"POŚWIĘTNE",1,836326,9,92,836326
1,6,6_13314725,"POŚWIĘTNE",1,836326,9,92,836326
1,6,6_13314729,"POŚWIĘTNE",1,836326,9,92,836326
1,6,6_13314731,"POŚWIĘTNE",1,836326,9,92,836326
1,6,6_13314791,"POŚWIĘTNE",1,836326,15,93,836326
1,6,6_13314803,"POŚWIĘTNE",1,836326,16,145,836326
1,6,6_13314811,"POŚWIĘTNE",1,836326,16,145,836326
1,6,6_13314924,"POŚWIĘTNE",1,836326,25,141,836326
1,6,6_13314941,"POŚWIĘTNE",1,836326,26,92,836326
1,6,6_13315014,"POŚWIĘTNE",1,836326,31,141,836326
1,6,6_13315645,"POŚWIĘTNE",1,836326,3,141,836326
1,6,6_13315850,"POŚWIĘTNE",1,836326,26,141,836326
1,6,6_13315894,"POŚWIĘTNE",1,836326,29,92,836326
1,6,6_13316089,"POŚWIĘTNE",1,836326,1,147,836326
1,6,6_13316093,"POŚWIĘTNE",1,836326,1,147,836326
1,6,6_13316107,"POŚWIĘTNE",1,836326,2,141,836326
1,6,6_13316118,"POŚWIĘTNE",1,836326,3,145,836326
1,6,6_13316124,"POŚWIĘTNE",1,836326,3,145,836326
1,6,6_13316140,"POŚWIĘTNE",1,836326,4,92,836326
1,6,6_13316163,"POŚWIĘTNE",1,836326,5,141,836326
1,6,6_13316196,"POŚWIĘTNE",1,836326,7,147,836326
1,6,6_13316202,"POŚWIĘTNE",1,836326,7,147,836326
1,6,6_13317269,"POŚWIĘTNE",1,836326,8,141,836326
1,6,6_13317409,"POŚWIĘTNE",1,836326,8,141,836326
1,6,6_13317413,"POŚWIĘTNE",1,836326,8,141,836326
1,6,6_13317420,"POŚWIĘTNE",1,836326,9,141,836326
1,6,6_13317430,"POŚWIĘTNE",1,836326,10,145,836326
1,6,6_13317438,"POŚWIĘTNE",1,836326,10,145,836326
1,6,6_13317448,"POŚWIĘTNE",1,836326,11,141,836326
1,6,6_13317456,"POŚWIĘTNE",1,836326,12,141,836326
1,6,6_13317460,"POŚWIĘTNE",1,836326,12,141,836326
1,6,6_13317467,"POŚWIĘTNE",1,836326,13,92,836326
1,6,6_13317477,"POŚWIĘTNE",1,836326,13,92,836326
1,6,6_13317484,"POŚWIĘTNE",1,836326,14,141,836326
1,6,6_13317492,"POŚWIĘTNE",1,836326,14,141,836326
1,6,6_13317506,"POŚWIĘTNE",1,836326,15,141,836326
1,6,6_13317514,"POŚWIĘTNE",1,836326,15,141,836326
1,6,6_13317526,"POŚWIĘTNE",1,836326,16,92,836326
1,6,6_13317545,"POŚWIĘTNE",1,836326,17,141,836326
1,6,6_13317553,"POŚWIĘTNE",1,836326,17,141,836326
1,6,6_13317557,"POŚWIĘTNE",1,836326,17,141,836326
1,6,6_13317568,"POŚWIĘTNE",1,836326,18,141,836326
1,6,6_13317576,"POŚWIĘTNE",1,836326,18,141,836326
1,6,6_13317580,"POŚWIĘTNE",1,836326,18,141,836326
1,6,6_13317586,"POŚWIĘTNE",1,836326,19,141,836326
1,6,6_13317604,"POŚWIĘTNE",1,836326,20,92,836326
1,6,6_13317612,"POŚWIĘTNE",1,836326,20,92,836326
1,6,6_13317616,"POŚWIĘTNE",1,836326,20,92,836326
1,6,6_13317836,"POŚWIĘTNE",1,836326,4,147,836326
1,6,6_13317840,"POŚWIĘTNE",1,836326,4,147,836326
1,6,6_13318090,"POŚWIĘTNE",1,836326,14,141,836326
1,6,6_13318096,"POŚWIĘTNE",1,836326,14,141,836326
1,6,6_13318130,"POŚWIĘTNE",1,836326,16,147,836326
1,6,6_13318136,"POŚWIĘTNE",1,836326,16,147,836326
1,6,6_13318152,"POŚWIĘTNE",1,836326,17,141,836326
1,6,6_13318158,"POŚWIĘTNE",1,836326,17,141,836326
1,6,6_13318178,"POŚWIĘTNE",1,836326,19,141,836326
1,6,6_13318370,"POŚWIĘTNE",1,836326,33,141,836326
1,6,6_13318472,"POŚWIĘTNE",1,836326,38,141,836326
1,6,6_13318478,"POŚWIĘTNE",1,836326,38,141,836326
1,6,6_13318551,"POŚWIĘTNE",1,836326,43,147,836326
